Content-Type: application/data


{
1.718328 , -2.750510 , 1.287100,
2.993584 , -2.749272 , 0.931281,
2.492759 , -2.749142 , 1.094314,
2.889200 , -2.748695 , 0.735790,
2.485703 , -2.747482 , 0.737983,
2.392631 , -2.747069 , 1.097748,
2.363676 , -2.746281 , 0.780262,
2.534014 , -2.745106 , 1.134004,
2.665922 , -2.744902 , 1.199506,
1.828540 , -2.744859 , 1.383608,
2.442043 , -2.744304 , 1.096038,
1.646037 , -2.742404 , 1.125463,
2.025916 , -2.741084 , 0.772231,
1.681283 , -2.740608 , 0.916693,
2.569917 , -2.739502 , 1.168345,
1.786329 , -2.739261 , 0.839554,
2.429629 , -2.738868 , 0.768167,
2.292746 , -2.737148 , 1.147181,
2.786552 , -2.736581 , 0.667449,
2.975388 , -2.735866 , 0.803292,
2.757258 , -2.732054 , 1.168997,
2.271148 , -2.728942 , 0.762757,
2.194370 , -2.728197 , 1.235486,
1.651352 , -2.728189 , 1.177525,
2.220655 , -2.727043 , 1.268447,
2.248164 , -2.726956 , 1.303579,
1.744059 , -2.726567 , 1.333248,
2.211335 , -2.726474 , 1.183770,
2.337729 , -2.725853 , 1.141212,
2.300789 , -2.725226 , 1.367808,
2.300789 , -2.725226 , 1.367808,
2.484739 , -2.724563 , 1.134477,
2.282569 , -2.723186 , 1.333737,
2.514685 , -2.721640 , 0.657192,
2.100552 , -2.720685 , 0.761919,
2.385423 , -2.720270 , 1.137407,
2.434453 , -2.718855 , 1.135454,
1.838032 , -2.716828 , 0.814290,
2.518954 , -2.715870 , 1.163082,
1.660543 , -2.714637 , 1.229248,
1.713393 , -2.714454 , 0.875114,
2.844846 , -2.713263 , 1.127788,
2.470500 , -2.713161 , 0.711062,
2.994190 , -2.713100 , 0.982257,
2.878212 , -2.712751 , 0.676265,
2.578847 , -2.712293 , 0.621029,
1.980880 , -2.710893 , 1.458759,
1.870826 , -2.710431 , 1.419687,
2.342604 , -2.710334 , 0.761243,
2.966719 , -2.710004 , 0.755419,
2.253116 , -2.709161 , 1.173907,
2.086425 , -2.708690 , 1.466378,
2.184604 , -2.707334 , 1.432271,
2.608945 , -2.705939 , 1.211933,
2.411962 , -2.704008 , 0.746988,
2.139937 , -2.701971 , 1.233817,
2.139937 , -2.701971 , 1.233817,
1.618201 , -2.701840 , 1.024466,
2.676633 , -2.701372 , 0.613154,
2.175121 , -2.701184 , 0.755242,
2.302556 , -2.700905 , 1.165512,
1.776184 , -2.699497 , 1.373756,
2.560420 , -2.698647 , 1.192651,
2.464584 , -2.698271 , 1.160625,
1.917498 , -2.697699 , 0.796252,
1.676357 , -2.696980 , 1.277947,
2.355127 , -2.696072 , 1.160944,
3.042006 , -2.694955 , 0.875376,
2.409257 , -2.693902 , 1.159697,
1.611117 , -2.691699 , 1.074445,
2.178731 , -2.691678 , 1.285686,
1.630219 , -2.691568 , 0.969621,
2.925879 , -2.691339 , 1.081328,
3.037588 , -2.689314 , 0.849478,
2.774177 , -2.687958 , 0.611115,
2.175598 , -2.685471 , 1.213853,
1.753719 , -2.684627 , 0.844549,
3.043803 , -2.684263 , 0.906663,
2.249993 , -2.682265 , 0.753021,
2.959078 , -2.681163 , 0.706764,
2.505194 , -2.680615 , 1.183901,
1.996428 , -2.679147 , 0.780562,
2.504241 , -2.678050 , 0.629438,
3.032284 , -2.675921 , 0.818835,
2.203220 , -2.675448 , 1.348882,
2.221613 , -2.674654 , 1.198620,
1.700589 , -2.674270 , 1.323632,
1.609658 , -2.673908 , 1.121222,
1.647924 , -2.671832 , 0.920087,
1.918340 , -2.671333 , 1.444478,
2.869247 , -2.670458 , 0.623706,
2.459514 , -2.670245 , 0.690988,
2.274422 , -2.669807 , 1.186523,
1.813666 , -2.667666 , 1.405961,
2.231449 , -2.666993 , 1.396785,
2.231449 , -2.666993 , 1.396785,
2.038588 , -2.666485 , 1.466813,
2.447079 , -2.666097 , 1.179547,
2.330502 , -2.665910 , 1.179834,
2.325221 , -2.665878 , 0.749975,
2.144026 , -2.664301 , 1.455313,
2.657624 , -2.663610 , 1.249967,
2.388223 , -2.663053 , 1.177950,
2.997133 , -2.662382 , 1.032055,
2.075022 , -2.661569 , 0.767131,
1.611519 , -2.661415 , 1.168992,
2.398241 , -2.660559 , 0.732682,
3.045546 , -2.659005 , 0.942458,
3.027620 , -2.658829 , 0.785146,
2.602871 , -2.652948 , 1.237690,
2.555193 , -2.652934 , 1.211728,
1.796167 , -2.649795 , 0.823492,
1.676710 , -2.649135 , 0.878677,
1.617800 , -2.648767 , 1.216695,
1.730651 , -2.648301 , 1.363738,
2.752823 , -2.647842 , 1.225260,
2.952906 , -2.647715 , 0.663662,
2.153553 , -2.644854 , 0.757164,
2.569536 , -2.644199 , 0.580663,
3.023742 , -2.639766 , 0.750776,
2.500077 , -2.639316 , 1.200312,
2.668466 , -2.637730 , 0.572149,
2.137018 , -2.637524 , 1.271229,
2.137018 , -2.637524 , 1.271229,
2.843923 , -2.632683 , 1.184482,
1.878455 , -2.631930 , 0.804465,
2.767665 , -2.631542 , 0.570650,
1.855128 , -2.631385 , 1.427558,
1.632040 , -2.631363 , 1.262955,
2.167773 , -2.630594 , 1.322227,
2.178022 , -2.630422 , 1.245064,
1.969089 , -2.630117 , 1.455310,
1.582585 , -2.630022 , 1.024745,
2.232418 , -2.628556 , 0.751812,
2.498239 , -2.628494 , 0.609361,
2.225305 , -2.626905 , 1.223905,
2.277109 , -2.626652 , 1.207286,
2.443527 , -2.626440 , 1.195056,
2.331387 , -2.625133 , 1.197480,
1.574157 , -2.623637 , 1.071853,
3.049339 , -2.623629 , 0.978132,
2.386921 , -2.623153 , 1.193874,
2.096005 , -2.623034 , 1.462845,
2.864721 , -2.622842 , 0.585854,
2.197347 , -2.622025 , 1.431795,
1.713313 , -2.621931 , 0.847590,
1.596924 , -2.621152 , 0.972727,
2.452451 , -2.620815 , 0.677194,
2.927269 , -2.619686 , 1.134000,
2.184897 , -2.619353 , 1.382033,
3.020742 , -2.617617 , 0.720268,
1.765558 , -2.617380 , 1.395503,
1.961281 , -2.615018 , 0.786987,
3.075099 , -2.614852 , 0.869367,
2.311556 , -2.614322 , 0.745644,
3.073294 , -2.612127 , 0.856166,
2.949915 , -2.610740 , 0.632580,
2.388301 , -2.610278 , 0.724376,
3.076226 , -2.609442 , 0.885141,
1.571218 , -2.609262 , 1.116012,
1.655403 , -2.608680 , 1.307718,
3.071684 , -2.605677 , 0.840195,
1.614849 , -2.605100 , 0.924319,
3.000347 , -2.604269 , 1.077001,
1.847603 , -2.603449 , 0.807588,
2.551066 , -2.602848 , 1.225333,
2.044684 , -2.599219 , 0.771311,
3.070777 , -2.597467 , 0.822462,
1.571674 , -2.596899 , 1.159985,
3.077691 , -2.596649 , 0.903374,
2.598055 , -2.596243 , 1.257448,
1.898673 , -2.593275 , 1.440620,
2.495917 , -2.593183 , 1.211445,
3.019564 , -2.593077 , 0.698249,
2.019989 , -2.589042 , 1.457516,
3.070391 , -2.588302 , 0.804310,
1.753441 , -2.588245 , 0.826208,
1.927894 , -2.585927 , 0.789197,
1.640996 , -2.585479 , 0.882373,
2.128742 , -2.584429 , 0.758802,
3.053478 , -2.583184 , 1.010794,
1.576743 , -2.583074 , 1.203494,
1.684359 , -2.582654 , 1.348173,
1.803801 , -2.582063 , 1.417197,
2.440641 , -2.581688 , 1.205334,
2.150112 , -2.580957 , 1.447964,
2.332224 , -2.579079 , 1.209665,
3.080398 , -2.578737 , 0.921670,
2.279438 , -2.578288 , 1.222309,
2.385926 , -2.578043 , 1.204505,
3.070317 , -2.577564 , 0.788168,
2.864970 , -2.575786 , 0.567243,
2.651321 , -2.575541 , 1.287383,
2.950258 , -2.574958 , 0.617578,
2.497705 , -2.574657 , 0.596830,
2.228422 , -2.574215 , 1.243063,
2.767644 , -2.573925 , 0.550043,
2.179884 , -2.570954 , 1.269653,
2.134273 , -2.570425 , 1.301135,
2.134273 , -2.570425 , 1.301135,
2.668305 , -2.570163 , 0.550350,
2.213505 , -2.570073 , 0.750849,
2.149919 , -2.569808 , 1.351722,
3.020109 , -2.569265 , 0.687745,
2.007090 , -2.568514 , 0.772626,
2.154804 , -2.568307 , 1.407757,
2.569431 , -2.567758 , 0.558128,
2.449254 , -2.566523 , 0.667720,
3.070770 , -2.565540 , 0.776509,
1.589634 , -2.564877 , 1.246199,
1.542206 , -2.560964 , 1.021407,
1.673149 , -2.560198 , 0.849255,
2.749877 , -2.559014 , 1.269274,
1.532800 , -2.558663 , 1.065804,
3.083350 , -2.558270 , 0.938501,
2.298509 , -2.557609 , 0.742083,
1.899304 , -2.555500 , 0.796575,
2.380695 , -2.554933 , 0.718020,
1.942739 , -2.554621 , 1.447901,
3.071447 , -2.553730 , 0.771005,
1.559879 , -2.553330 , 0.972974,
1.717941 , -2.551747 , 1.381552,
2.085642 , -2.551523 , 0.758017,
2.844014 , -2.549111 , 1.230162,
2.069248 , -2.548358 , 1.450834,
2.546665 , -2.547637 , 1.228504,
1.529583 , -2.547412 , 1.108542,
2.929294 , -2.546230 , 1.177259,
3.003860 , -2.545163 , 1.114440,
1.843586 , -2.545019 , 1.432758,
1.802401 , -2.543567 , 0.810860,
1.611135 , -2.542517 , 1.287793,
3.057651 , -2.542217 , 1.038229,
2.487320 , -2.542109 , 1.212529,
1.579405 , -2.540631 , 0.926414,
1.976383 , -2.539739 , 0.779476,
3.023970 , -2.538993 , 0.691330,
3.073514 , -2.538198 , 0.773000,
3.086247 , -2.537563 , 0.952678,
2.595916 , -2.534985 , 1.265721,
2.164036 , -2.534984 , 0.746583,
1.530141 , -2.534064 , 1.150017,
2.428032 , -2.532823 , 1.205653,
2.311664 , -2.531467 , 1.211420,
2.956152 , -2.530890 , 0.622117,
3.095278 , -2.530639 , 0.864260,
2.369365 , -2.530044 , 1.205048,
2.255045 , -2.529843 , 1.226339,
1.709606 , -2.527429 , 0.826768,
2.089632 , -2.524750 , 1.420295,
1.604002 , -2.523434 , 0.884431,
2.051720 , -2.523231 , 0.764184,
2.200510 , -2.523090 , 1.250447,
2.873165 , -2.518643 , 0.571729,
3.076993 , -2.518538 , 0.781270,
2.242686 , -2.518394 , 0.739523,
3.089153 , -2.518060 , 0.960687,
1.535251 , -2.517879 , 1.190224,
1.638021 , -2.517071 , 1.326450,
1.754804 , -2.516391 , 1.405859,
1.986673 , -2.515500 , 1.447996,
2.096120 , -2.515271 , 1.367581,
2.148110 , -2.514844 , 1.281474,
2.507417 , -2.512730 , 0.591458,
1.884045 , -2.507143 , 1.443731,
2.097503 , -2.506971 , 1.317896,
1.950903 , -2.506872 , 0.788686,
2.461664 , -2.506496 , 0.659884,
2.125941 , -2.506340 , 0.750726,
2.777830 , -2.505097 , 0.552879,
3.062278 , -2.503541 , 1.053576,
2.321437 , -2.503295 , 0.731502,
3.091033 , -2.502274 , 0.960918,
3.030227 , -2.501710 , 0.706829,
1.632185 , -2.499405 , 0.849393,
1.850470 , -2.498617 , 0.800702,
1.547157 , -2.498334 , 1.229401,
2.397751 , -2.497755 , 0.708484,
1.485704 , -2.497226 , 1.055364,
3.081600 , -2.496902 , 0.793517,
1.495410 , -2.496498 , 1.012834,
2.023839 , -2.493955 , 0.773394,
2.680018 , -2.491067 , 0.550783,
3.091615 , -2.490603 , 0.955197,
1.516365 , -2.489653 , 0.967839,
2.199686 , -2.489106 , 0.740086,
3.008790 , -2.488864 , 1.134744,
2.544235 , -2.488533 , 1.220308,
1.483494 , -2.487653 , 1.097876,
1.669283 , -2.487245 , 1.359801,
2.479173 , -2.486640 , 1.203884,
1.754368 , -2.485040 , 0.812639,
2.019167 , -2.483038 , 1.425483,
2.284332 , -2.481548 , 1.206960,
2.652223 , -2.480628 , 1.298235,
2.221627 , -2.480366 , 1.224597,
2.413679 , -2.479860 , 1.197663,
2.095096 , -2.479454 , 0.759726,
1.538399 , -2.479176 , 0.923862,
2.582518 , -2.479001 , 0.555654,
1.793371 , -2.478872 , 1.423683,
2.348538 , -2.478767 , 1.198488,
2.965796 , -2.478423 , 0.643200,
3.091984 , -2.477731 , 0.943374,
1.566238 , -2.476613 , 1.266880,
3.086652 , -2.475207 , 0.808150,
2.933925 , -2.475078 , 1.199461,
2.161835 , -2.472623 , 1.251948,
1.485618 , -2.472362 , 1.138409,
3.065578 , -2.472096 , 1.053777,
2.596968 , -2.471213 , 1.260330,
2.273417 , -2.470860 , 0.733142,
1.925066 , -2.468460 , 1.448106,
2.752447 , -2.467905 , 1.287310,
1.664821 , -2.467291 , 0.825798,
2.848016 , -2.466204 , 1.251775,
3.091981 , -2.466184 , 0.926250,
2.034477 , -2.464580 , 1.375502,
2.165302 , -2.463705 , 0.747579,
1.563090 , -2.463307 , 0.883081,
2.104867 , -2.461558 , 1.286644,
3.038480 , -2.461226 , 0.729897,
2.002336 , -2.457633 , 0.784094,
3.090303 , -2.456546 , 0.825330,
3.091790 , -2.456380 , 0.906995,
1.897575 , -2.454010 , 0.793736,
1.492005 , -2.453264 , 1.176812,
1.703871 , -2.453071 , 1.385631,
2.346868 , -2.453019 , 0.724834,
2.886894 , -2.452845 , 0.595804,
1.590125 , -2.452535 , 1.302487,
2.522536 , -2.451440 , 0.593876,
3.066120 , -2.449226 , 1.042695,
2.049620 , -2.448600 , 1.326591,
2.070567 , -2.448327 , 0.770932,
2.478110 , -2.448097 , 0.656798,
3.091667 , -2.447841 , 0.888194,
2.235073 , -2.446655 , 0.737645,
3.091572 , -2.444377 , 0.843244,
2.417975 , -2.443754 , 0.702531,
1.798413 , -2.442655 , 0.804229,
3.012963 , -2.442363 , 1.133992,
3.091727 , -2.441576 , 0.871444,
1.832674 , -2.440414 , 1.436172,
1.589112 , -2.439739 , 0.847469,
3.091774 , -2.439458 , 0.858270,
2.137752 , -2.436692 , 0.759063,
1.436980 , -2.435365 , 1.045687,
1.446748 , -2.433415 , 1.004060,
1.503605 , -2.432197 , 1.213437,
1.962077 , -2.432106 , 1.430141,
2.794845 , -2.429564 , 0.575826,
2.304682 , -2.427282 , 0.730364,
1.704908 , -2.427182 , 0.813040,
1.469213 , -2.427173 , 0.960731,
1.435349 , -2.426385 , 1.087819,
2.542999 , -2.426181 , 1.206569,
2.472085 , -2.426152 , 1.191822,
2.255723 , -2.425124 , 1.203543,
1.617840 , -2.424999 , 1.334473,
2.186228 , -2.424741 , 1.224418,
3.065256 , -2.424700 , 1.019977,
2.204384 , -2.422961 , 0.748252,
2.978531 , -2.422425 , 0.674843,
2.327278 , -2.421150 , 1.191863,
2.399754 , -2.420930 , 1.188078,
3.047536 , -2.420871 , 0.757610,
1.492620 , -2.418275 , 0.918371,
2.120752 , -2.417156 , 1.254805,
1.740642 , -2.415802 , 1.403732,
2.938735 , -2.414594 , 1.196571,
1.520305 , -2.411391 , 1.247306,
1.438314 , -2.410145 , 1.127616,
1.980706 , -2.409760 , 1.382110,
1.943960 , -2.409520 , 0.789997,
2.699115 , -2.409446 , 0.570656,
3.014181 , -2.408669 , 1.118338,
1.619036 , -2.407928 , 0.823380,
2.053332 , -2.407772 , 0.784162,
2.270907 , -2.406899 , 0.738863,
2.599557 , -2.406787 , 1.246376,
2.373452 , -2.406712 , 0.721127,
2.059559 , -2.405407 , 1.292102,
1.517734 , -2.403739 , 0.878733,
3.063060 , -2.403272 , 0.986998,
2.116598 , -2.402508 , 0.773268,
1.872422 , -2.401324 , 1.442054,
1.841637 , -2.400877 , 0.799037,
2.222224 , -2.397055 , 1.202460,
2.179771 , -2.394291 , 0.763216,
